RowNumber,Exited,P_hat
3695,1,0.174064145
3696,0,0.085290638
3697,0,0.308063026
3698,0,0.477464839
3699,0,0.027356918
3700,0,0.057821336
3701,0,0.037112482
3702,0,0.093217903
3703,0,0.569546696
3704,1,0.13697755
3705,0,0.164599539
3706,0,0.077673906
3707,0,0.366585242
3708,0,0.337979865
3709,0,0.116111752
3710,1,0.364311611
3711,0,0.047295447
3712,1,0.163097751
3713,0,0.323256142
3714,0,0.142914924
3715,0,0.142611599
3716,1,0.337015827
3717,0,0.290003379
3718,0,0.376540843
3719,0,0.040179966
3720,1,0.686964474
3721,0,0.368823781
3722,0,0.135134745
3723,0,0.06461701
3724,0,0.174764217
3725,1,0.398550528
3726,0,0.141556077
3727,1,0.253814783
3728,1,0.053688976
3729,0,0.36156041
3730,0,0.074465876
3731,0,0.197312095
3732,1,0.439822213
3733,1,0.089173543
3734,0,0.570254188
3735,0,0.148718145
3736,0,0.063438448
3737,0,0.134922672
3738,0,0.024217726
3739,0,0.326441846
3740,0,0.168690918
3741,0,0.078851377
3742,1,0.286545835
3743,0,0.464934741
3744,1,0.356080224
3745,1,0.144043616
3746,0,0.195853023
3747,1,0.286516811
3748,0,0.03215089
3749,0,0.125284136
3750,0,0.043067838
3751,0,0.202232694
3752,0,0.086107902
3753,0,0.109423516
3754,0,0.015875566
3755,0,0.064272781
3756,0,0.081766859
3757,0,0.028888302
3758,0,0.408854132
3759,1,0.212736027
3760,0,0.078962022
3761,0,0.170728208
3762,0,0.456814341
3763,0,0.499493869
3764,1,0.431338818
3765,0,0.133649936
3766,0,0.060625143
3767,0,0.167251009
3768,0,0.106526702
3769,0,0.164139131
3770,0,0.293225885
3771,0,0.042827038
3772,0,0.113622733
3773,0,0.053486227
3774,0,0.05969951
3775,1,0.458805062
3776,0,0.050932536
3777,0,0.143055027
3778,0,0.087405232
3779,0,0.413018763
3780,0,0.137584866
3781,1,0.465527311
3782,0,0.299835702
3783,1,0.62149218
3784,1,0.052984648
3785,0,0.190244568
3786,0,0.300899325
3787,1,0.471433186
3788,1,0.074881018
3789,0,0.192064042
3790,0,0.194660916
3791,1,0.332307512
3792,0,0.290728925
3793,0,0.048632688
3794,1,0.675047505
3795,0,0.150793771
3796,0,0.027809671
3797,0,0.09577029
3798,1,0.187689508
3799,0,0.284116294
3800,0,0.275674751
3801,0,0.038319493
3802,0,0.122055597
3803,0,0.286361237
3804,1,0.53989916
3805,0,0.25101785
3806,0,0.120454283
3807,0,0.201867329
3808,0,0.051024679
3809,0,0.186555903
3810,0,0.065674874
3811,0,0.203409881
3812,0,0.235503211
3813,0,0.13848798
3814,0,0.505338395
3815,0,0.077982369
3816,0,0.153930948
3817,0,0.066534025
3818,1,0.302297223
3819,0,0.118376218
3820,1,0.500145443
3821,0,0.203344092
3822,0,0.25488953
3823,0,0.294309285
3824,0,0.124237406
3825,0,0.280622086
3826,0,0.212883104
3827,0,0.550134312
3828,1,0.656493826
3829,0,0.523436296
3830,0,0.280386485
3831,0,0.036365166
3832,0,0.209634034
3833,0,0.194129466
3834,0,0.139338641
3835,0,0.270852636
3836,0,0.210281119
3837,1,0.205339145
3838,0,0.082893056
3839,1,0.301701553
3840,1,0.163852592
3841,1,0.428435214
3842,1,0.353412147
3843,0,0.022956884
3844,1,0.044923978
3845,0,0.190997518
3846,0,0.142365632
3847,0,0.161209276
3848,0,0.19856687
3849,0,0.409798837
3850,0,0.097132736
3851,0,0.156044868
3852,0,0.036300589
3853,0,0.059422643
3854,0,0.174976602
3855,0,0.229770458
3856,0,0.093328486
3857,0,0.371651439
3858,0,0.186585048
3859,0,0.108523394
3860,0,0.240971858
3861,0,0.089531102
3862,1,0.188208859
3863,0,0.190211296
3864,0,0.124659112
3865,0,0.354540977
3866,0,0.057981212
3867,0,0.07125008
3868,0,0.159962588
3869,0,0.065783101
3870,0,0.144269412
3871,0,0.056020413
3872,0,0.024036855
3873,0,0.20927318
3874,0,0.051595307
3875,0,0.093701598
3876,0,0.10640096
3877,0,0.095373466
3878,1,0.090076586
3879,0,0.157635531
3880,1,0.184132399
3881,0,0.498893819
3882,0,0.413094663
3883,0,0.029948543
3884,0,0.093508785
3885,0,0.029316785
3886,1,0.742295429
3887,0,0.098868351
3888,0,0.319983933
3889,0,0.372546028
3890,0,0.258036293
3891,0,0.146610075
3892,0,0.284214827
3893,0,0.234973555
3894,0,0.274834564
3895,0,0.198771039
3896,0,0.096040518
3897,0,0.022556839
3898,0,0.516886543
3899,1,0.70983808
3900,0,0.258462429
3901,0,0.051283933
3902,0,0.031720838
3903,1,0.151301073
3904,0,0.371493622
3905,0,0.337472607
3906,0,0.133872055
3907,0,0.102131253
3908,0,0.228936665
3909,0,0.054523776
3910,0,0.369854358
3911,1,0.799821352
3912,0,0.068818231
3913,0,0.300245653
3914,1,0.620259871
3915,0,0.119033361
3916,0,0.205507457
3917,0,0.042417238
3918,1,0.225635217
3919,0,0.070101262
3920,0,0.202874545
3921,0,0.439404111
3922,1,0.438745496
3923,0,0.209917474
3924,0,0.147982826
3925,0,0.247799963
3926,0,0.203078479
3927,0,0.078493832
3928,0,0.416685579
3929,0,0.043692951
3930,0,0.404263326
3931,1,0.439017697
3932,0,0.09493711
3933,0,0.026716591
3934,0,0.165179632
3935,0,0.344853545
3936,1,0.431241112
3937,0,0.207030837
3938,0,0.035843498
3939,1,0.432218539
3940,0,0.212076944
3941,1,0.789776719
3942,1,0.128313846
3943,0,0.014165567
3944,0,0.086776607
3945,0,0.076258438
3946,0,0.053435291
3947,0,0.085181799
3948,0,0.282015595
3949,0,0.220812578
3950,0,0.439300494
3951,0,0.037958349
3952,1,0.402997084
3953,0,0.237382428
3954,0,0.228090012
3955,0,0.085662361
3956,0,0.151534159
3957,0,0.618984958
3958,1,0.464150225
3959,0,0.071703563
3960,1,0.23600844
3961,0,0.1583867
3962,0,0.159092343
3963,0,0.146913946
3964,0,0.030390547
3965,1,0.058420714
3966,0,0.108983104
3967,0,0.037362927
3968,0,0.031722561
3969,0,0.169738039
3970,1,0.040068592
3971,0,0.086136667
3972,0,0.207779081
3973,0,0.121128832
3974,0,0.19443094
3975,0,0.058330164
3976,1,0.41836997
3977,0,0.130848611
3978,0,0.041559215
3979,0,0.272169324
3980,1,0.240834482
3981,0,0.306830409
3982,0,0.020210919
3983,1,0.241706124
3984,1,0.140148968
3985,0,0.042804224
3986,0,0.018052076
3987,0,0.046486648
3988,0,0.070572269
3989,1,0.155750012
3990,0,0.042435841
3991,0,0.041122703
3992,1,0.794944022
3993,0,0.316480562
3994,0,0.088144065
3995,0,0.490254189
3996,0,0.211493838
3997,0,0.082414901
3998,0,0.188534216
3999,1,0.413774754
4000,0,0.021035761
4001,0,0.145287571
4002,1,0.620739718
4003,0,0.119310958
4004,0,0.050830964
4005,0,0.109680471
4006,1,0.311250949
4007,0,0.180014995
4008,0,0.365873094
4009,0,0.268141048
4010,0,0.34929214
4011,0,0.294640391
4012,0,0.107317697
4013,0,0.093328719
4014,1,0.72727181
4015,1,0.376803461
4016,0,0.048723403
4017,0,0.096273226
4018,1,0.270339107
4019,0,0.334711728
4020,0,0.046717803
4021,0,0.238634592
4022,1,0.619053776
4023,0,0.207527696
4024,0,0.198740258
4025,0,0.097354523
4026,0,0.326557518
4027,1,0.313251237
4028,0,0.145763032
4029,0,0.515604002
4030,0,0.189807738
4031,0,0.118432576
4032,0,0.06233939
4033,0,0.05465009
4034,1,0.514427719
4035,0,0.163816066
4036,0,0.203310093
4037,1,0.268043919
4038,1,0.413438067
4039,1,0.162416759
4040,0,0.042483181
4041,0,0.171918576
4042,0,0.170163197
4043,0,0.073270034
4044,0,0.091560478
4045,0,0.034572744
4046,0,0.196498912
4047,0,0.119628383
4048,0,0.023570848
4049,0,0.356216
4050,0,0.036920858
4051,0,0.144051678
4052,0,0.42364863
4053,0,0.157414301
4054,0,0.299898629
4055,1,0.57283197
4056,0,0.438651675
4057,0,0.059636778
4058,0,0.157505951
4059,0,0.210740887
4060,0,0.065180762
4061,0,0.12299933
4062,0,0.099072903
4063,1,0.117556789
4064,0,0.272483949
4065,1,0.127860808
4066,0,0.082471918
4067,0,0.116485327
4068,0,0.156850828
4069,0,0.051905593
4070,0,0.242152769
4071,0,0.140679028
4072,0,0.538965576
4073,0,0.106462096
4074,0,0.130814333
4075,0,0.250942863
4076,0,0.101649213
4077,1,0.421282231
4078,0,0.033716073
4079,0,0.097774896
4080,0,0.209738485
4081,1,0.431230629
4082,0,0.034001776
4083,1,0.291265609
4084,0,0.158398136
4085,0,0.087119651
4086,0,0.064546811
4087,0,0.089936548
4088,0,0.214735011
4089,0,0.346278528
4090,0,0.144436619
4091,0,0.080919111
4092,0,0.158551978
4093,0,0.244778729
4094,1,0.453135825
4095,0,0.02721506
4096,0,0.309548699
4097,0,0.048291709
4098,0,0.099668629
4099,0,0.100478442
4100,0,0.053744977
4101,0,0.208227819
4102,0,0.263465344
4103,0,0.036432757
4104,0,0.098999538
4105,1,0.336154253
4106,0,0.022110569
4107,0,0.142950156
4108,1,0.146661295
4109,0,0.457758469
4110,0,0.079801811
4111,0,0.158655773
4112,0,0.059838538
4113,0,0.047774162
4114,0,0.035762859
4115,1,0.632832047
4116,0,0.11643757
4117,0,0.05560088
4118,0,0.133267201
4119,0,0.025482107
4120,0,0.114017203
4121,0,0.076377968
4122,0,0.065262416
4123,0,0.265931456
4124,0,0.12950148
4125,1,0.09052636
4126,0,0.348482415
4127,0,0.08378632
4128,1,0.126891621
4129,0,0.218586989
4130,1,0.259537268
4131,0,0.22675007
4132,0,0.138056181
4133,0,0.066479863
4134,0,0.097286723
4135,0,0.104299881
4136,0,0.160305863
4137,1,0.186652494
4138,0,0.552753334
4139,0,0.090309829
4140,0,0.17167515
4141,0,0.138606676
4142,0,0.078142668
4143,1,0.642701202
4144,0,0.137604932
4145,0,0.107695349
4146,0,0.09249658
4147,0,0.032806581
4148,0,0.531671963
4149,0,0.032607333
4150,0,0.32645582
4151,0,0.192736345
4152,1,0.274640862
4153,0,0.078761617
4154,1,0.703712631
4155,0,0.10248306
4156,0,0.229414491
4157,0,0.528081194
4158,0,0.209687344
4159,0,0.116883161
4160,0,0.109494406
4161,0,0.214441358
4162,0,0.103649001
4163,0,0.55116879
4164,0,0.066419375
4165,0,0.162126002
4166,0,0.189499697
4167,1,0.312654577
4168,0,0.133287504
4169,0,0.142506857
4170,0,0.108596718
4171,0,0.720169459
4172,0,0.119719673
4173,0,0.071112999
4174,0,0.040752421
4175,0,0.117653101
4176,1,0.072138079
4177,0,0.221226724
4178,0,0.051351575
4179,0,0.063758566
4180,0,0.035717702
4181,0,0.276718673
4182,0,0.093666706
4183,1,0.341315736
4184,0,0.025354844
4185,1,0.6794338
4186,0,0.105057032
4187,0,0.059485303
4188,0,0.135851584
4189,0,0.459334702
4190,0,0.087028164
4191,0,0.070783684
4192,0,0.179191188
4193,0,0.217999423
4194,0,0.092785262
4195,0,0.482436804
4196,1,0.376966645
4197,1,0.531836268
4198,1,0.669787496
4199,1,0.048830243
4200,0,0.29925202
4201,0,0.291496433
4202,0,0.338646916
4203,0,0.081596101
4204,0,0.194103895
4205,0,0.039636801
4206,0,0.129629231
4207,1,0.387001945
4208,0,0.178782429
4209,0,0.197945049
4210,1,0.350978846
4211,0,0.124316913
4212,1,0.09947432
4213,0,0.038164714
4214,0,0.148012139
4215,0,0.057992674
4216,1,0.289999488
4217,0,0.20599435
4218,1,0.128159294
4219,1,0.067276813
4220,0,0.117282645
4221,1,0.348696645
4222,0,0.049809558
4223,1,0.145504385
4224,1,0.647352199
4225,1,0.241918549
4226,0,0.058940002
4227,0,0.178479456
4228,0,0.261940735
4229,0,0.068769501
4230,0,0.061581681
4231,0,0.213659101
4232,0,0.045901749
4233,0,0.219257309
4234,0,0.091034189
4235,0,0.110213476
4236,0,0.115067093
4237,0,0.168019079
4238,0,0.135535876
4239,0,0.117953093
4240,0,0.315614102
4241,0,0.148451628
4242,0,0.243001568
4243,1,0.313079131
4244,1,0.0501971
4245,0,0.56867043
4246,0,0.201735591
4247,0,0.051153102
4248,0,0.241849979
4249,0,0.030401596
4250,0,0.084126152
4251,0,0.314432892
4252,0,0.044242515
4253,0,0.284842277
4254,0,0.049414416
4255,0,0.261085684
4256,0,0.083952252
4257,0,0.684375146
4258,0,0.031651859
4259,0,0.248561897
4260,0,0.173150831
4261,1,0.052643423
4262,0,0.178967641
4263,0,0.064517632
4264,0,0.024892562
4265,1,0.75267025
4266,0,0.050036847
4267,1,0.193611964
4268,0,0.148194167
4269,1,0.183815093
4270,0,0.108498139
4271,0,0.330292816
4272,0,0.040156595
4273,0,0.097236538
4274,0,0.561706567
4275,1,0.322376569
4276,0,0.131459283
4277,0,0.148200424
4278,0,0.302879899
4279,0,0.212416261
4280,0,0.153394893
4281,1,0.604261189
4282,0,0.158875832
4283,0,0.299105515
4284,0,0.150814166
4285,0,0.511940463
4286,0,0.222537725
4287,0,0.151706631
4288,1,0.345716927
4289,0,0.157195418
4290,0,0.116616263
4291,0,0.032181808
4292,0,0.11624989
4293,1,0.40383186
4294,0,0.110862028
4295,0,0.281657075
4296,1,0.191770142
4297,0,0.195412484
4298,1,0.58223061
4299,0,0.180840665
4300,0,0.07834565
4301,0,0.275088227
4302,0,0.098982979
4303,1,0.471436667
4304,1,0.251463907
4305,0,0.157254708
4306,1,0.139151689
4307,0,0.258372369
4308,0,0.11513607
4309,0,0.246305252
4310,1,0.183453255
4311,0,0.070668542
4312,1,0.53715597
4313,1,0.353071414
4314,0,0.681416431
4315,0,0.059007689
4316,0,0.09369133
4317,1,0.239779991
4318,0,0.117481484
4319,0,0.804473578
4320,0,0.141957631
4321,0,0.272903988
4322,0,0.058775011
4323,0,0.131284858
4324,1,0.384793821
4325,0,0.124910405
4326,0,0.437525381
4327,0,0.021016294
4328,0,0.136730742
4329,0,0.259610263
4330,0,0.202373311
4331,0,0.0209195
4332,0,0.023532299
4333,1,0.108764142
4334,0,0.246294565
4335,0,0.262357521
4336,1,0.342095828
4337,1,0.314529735
4338,0,0.119754619
4339,0,0.022300169
4340,0,0.127791003
4341,0,0.17846338
4342,0,0.399096775
4343,1,0.046589919
4344,1,0.635617102
4345,0,0.135142323
4346,1,0.234521491
4347,1,0.162285734
4348,1,0.141147757
4349,0,0.303758947
4350,1,0.249264679
4351,0,0.164863818
4352,0,0.109207791
4353,0,0.085845117
4354,0,0.126709443
4355,0,0.235374033
4356,0,0.3066816
4357,0,0.328230316
4358,0,0.106824967
4359,0,0.115803012
4360,0,0.602622764
4361,0,0.275328973
4362,1,0.604356804
4363,0,0.04548789
4364,0,0.178784539
4365,0,0.176147277
4366,0,0.261235104
4367,0,0.675204755
4368,1,0.18569523
4369,0,0.264217473
4370,0,0.039939403
4371,0,0.188082137
4372,1,0.112836363
4373,0,0.137327934
4374,1,0.351686777
4375,0,0.168087228
4376,0,0.342638625
4377,0,0.168067414
4378,1,0.25441283
4379,0,0.583532478
4380,0,0.02572991
4381,1,0.725566736
4382,0,0.057974296
4383,0,0.275815135
4384,0,0.101010377
4385,0,0.048270612
4386,0,0.168704148
4387,0,0.528272185
4388,0,0.427107089
4389,0,0.315268962
4390,0,0.116297183
4391,1,0.138534343
4392,0,0.125930282
4393,0,0.170765486
4394,0,0.419952072
4395,0,0.059621149
4396,0,0.09904935
4397,0,0.815313365
4398,0,0.136646231
4399,0,0.218268347
4400,1,0.387010588
4401,1,0.167422666
4402,0,0.274231205
4403,1,0.579722949
4404,1,0.504191313
4405,0,0.114833189
4406,0,0.067089602
4407,0,0.115669114
4408,0,0.222437359
4409,0,0.055466355
4410,1,0.16724256
4411,0,0.196439273
4412,1,0.238645699
4413,0,0.240322564
4414,0,0.148952422
4415,0,0.160834789
4416,0,0.087243098
4417,0,0.276588215
4418,0,0.037775864
4419,0,0.417942572
4420,0,0.158294921
4421,0,0.169919315
4422,0,0.055179221
4423,0,0.119522128
4424,0,0.089246023
4425,0,0.387002496
4426,0,0.064168923
4427,0,0.116371048
4428,0,0.110780037
4429,0,0.179662933
4430,1,0.193898185
4431,0,0.205530179
4432,0,0.515567101
4433,0,0.036848936
4434,0,0.032795971
4435,0,0.329910435
4436,1,0.857004906
4437,0,0.099234481
4438,1,0.088759623
4439,0,0.600682702
4440,0,0.038829627
4441,0,0.123387162
4442,0,0.086311052
4443,0,0.052670632
4444,0,0.156405072
4445,0,0.083906221
4446,0,0.026961843
4447,0,0.076976659
4448,1,0.403913391
4449,0,0.258634025
4450,0,0.120879006
4451,0,0.287129425
4452,0,0.062692887
4453,1,0.411417185
4454,0,0.235324127
4455,1,0.048424755
4456,0,0.128730622
4457,0,0.15570037
4458,0,0.500408464
4459,0,0.133157144
4460,0,0.209768102
4461,0,0.120240834
4462,0,0.119240151
4463,1,0.053036429
4464,1,0.871828191
4465,0,0.160889739
4466,0,0.08610385
4467,0,0.0499286
4468,0,0.097152954
4469,0,0.355188792
4470,1,0.145769077
4471,1,0.752486736
4472,1,0.287893355
4473,0,0.207908044
4474,0,0.314557762
4475,0,0.123762349
4476,0,0.084089585
4477,0,0.095701597
4478,0,0.543940449
4479,0,0.033565875
4480,0,0.099846345
4481,0,0.321158031
4482,0,0.050009714
4483,0,0.11337458
4484,1,0.470919161
4485,0,0.082066006
4486,0,0.094261295
4487,0,0.180932529
4488,0,0.237283392
4489,0,0.376544771
4490,0,0.06648095
4491,0,0.495782535
4492,0,0.457727418
4493,0,0.231189274
4494,0,0.052185571
4495,0,0.101577884
4496,0,0.18765122
4497,0,0.341402621
4498,1,0.362819726
4499,0,0.048946925
4500,0,0.596129996
4501,0,0.22083843
4502,0,0.830751603
4503,1,0.283223528
4504,0,0.129664823
4505,0,0.169318264
4506,0,0.046093463
4507,0,0.447209852
4508,0,0.113565806
4509,0,0.265580628
4510,0,0.441015526
4511,0,0.272333512
4512,1,0.277663623
4513,1,0.394967416
4514,0,0.232584056
4515,0,0.198846249
4516,0,0.040435673
4517,1,0.132022965
4518,0,0.286152845
4519,0,0.103987099
4520,0,0.054679955
4521,1,0.411964511
4522,0,0.061098511
4523,0,0.145175177
4524,0,0.706153346
4525,0,0.04739235
4526,0,0.103723328
4527,0,0.134632222
4528,0,0.079449132
4529,0,0.074219688
4530,1,0.170920008
4531,0,0.386281305
4532,0,0.047587725
4533,0,0.206013556
4534,1,0.066176801
4535,0,0.168229206
4536,1,0.126132856
4537,0,0.231464387
4538,0,0.132143435
4539,0,0.09974748
4540,0,0.071814761
4541,0,0.271081865
4542,0,0.107251028
4543,0,0.0668352
4544,1,0.232151219
4545,0,0.077542056
4546,0,0.465746505
4547,0,0.195633072
4548,1,0.117858149
4549,1,0.312796526
4550,1,0.420363006
4551,0,0.305696258
4552,1,0.425628469
4553,0,0.099486353
4554,0,0.088592665
4555,0,0.144334806
4556,1,0.182794113
4557,0,0.032941545
4558,0,0.310524515
4559,0,0.04056365
4560,1,0.839912351
4561,0,0.200779517
4562,0,0.093729202
4563,0,0.296750861
4564,1,0.826519394
4565,0,0.136710425
4566,0,0.212598473
4567,0,0.128915402
4568,0,0.041992027
4569,0,0.098484635
4570,0,0.057553305
4571,0,0.248702859
4572,0,0.041269077
4573,0,0.318412702
4574,0,0.048218885
4575,0,0.051448368
4576,0,0.071904835
4577,0,0.12196735
4578,0,0.374023469
4579,0,0.138962268
4580,1,0.133355875
4581,0,0.089920491
4582,0,0.359188222
4583,0,0.139914107
4584,0,0.203728499
4585,0,0.128630867
4586,0,0.028395523
4587,0,0.037631221
4588,0,0.074530916
4589,0,0.259056045
4590,0,0.110476256
4591,0,0.712890878
4592,0,0.148471236
4593,1,0.1510927
4594,0,0.285484588
4595,0,0.194849266
4596,1,0.551580054
4597,0,0.187369894
4598,1,0.602414596
4599,0,0.292400783
4600,0,0.214969003
4601,0,0.09116008
4602,0,0.216423791
4603,0,0.251535291
4604,0,0.026680886
4605,0,0.021753754
4606,0,0.065002957
4607,1,0.176195091
4608,1,0.312058328
4609,1,0.16323169
4610,0,0.042448146
4611,0,0.336052778
4612,0,0.267001915
4613,1,0.443223051
4614,0,0.127475407
4615,0,0.038543876
4616,0,0.135635068
4617,0,0.068356306
4618,0,0.015650892
4619,0,0.082965596
4620,1,0.203836034
4621,0,0.055783621
4622,0,0.260500698
4623,0,0.348299704
4624,0,0.047843212
4625,1,0.138421805
4626,0,0.176693748
4627,0,0.067811153
4628,0,0.059007371
4629,0,0.049525409
4630,1,0.486041493
4631,0,0.157160731
4632,0,0.317065418
4633,0,0.261285592
4634,0,0.261251308
4635,1,0.33833933
4636,0,0.087630323
4637,0,0.332326667
4638,0,0.181702628
4639,0,0.543265437
4640,0,0.051091255
4641,1,0.271778583
4642,0,0.307709831
4643,0,0.19187725
4644,1,0.696129964
4645,0,0.671274872
4646,0,0.070350594
4647,0,0.085824916
4648,0,0.106012004
4649,1,0.509234848
4650,0,0.0918917
4651,0,0.137828635
4652,0,0.263400573
4653,0,0.117297587
4654,1,0.210168476
4655,1,0.291161639
4656,0,0.051782897
4657,0,0.105495573
4658,0,0.098136906
4659,0,0.098545492
4660,0,0.698845592
4661,0,0.115554679
4662,0,0.123588359
4663,0,0.182472251
4664,0,0.133082517
4665,0,0.026345046
4666,0,0.105479479
4667,0,0.449281105
4668,1,0.614550704
4669,0,0.052837337
4670,1,0.592917495
4671,0,0.381538859
4672,1,0.291523635
4673,0,0.044660308
4674,0,0.111416654
4675,0,0.157199593
4676,0,0.439091673
4677,0,0.35605459
4678,1,0.309928363
4679,0,0.306224775
4680,0,0.064118726
4681,0,0.515569227
4682,0,0.370735364
4683,0,0.07088807
4684,0,0.212862033
4685,0,0.076523623
